id,wine,average rating,review count,image
o0109,Rosé of Pinot Noir 2018,4.3,85,https://images.vivino.com/thumbs/JcMStljASvegQOhoXmtZKg_pb_x300.png
o0132,Rosé of Pinot Noir 2016,4.3,57,https://images.vivino.com/thumbs/pPRHEAfKRtecaxf6Hsrv0w_pb_x300.png
o0139,Grenache Gris Rosé 2017,4.3,48,https://images.vivino.com/thumbs/_VUqQcP_RVavJP7rSUDhlQ_pb_x300.png
o0140,Blanc de Noir 2010,4.3,43,https://images.vivino.com/thumbs/rn9UOCcgTdmp3Ji531GG0Q_pb_x300.png
o0142,Rosé of Pinot Noir 2014,4.3,42,https://images.vivino.com/thumbs/JcMStljASvegQOhoXmtZKg_pb_x300.png
o0147,Pinot Noir Rosé 2017,4.3,39,https://images.vivino.com/thumbs/Yq6tTHTpQ0uIDY1g8IwLfA_pb_x300.png
o0149,Count's Selection Pinot Noir Rosé 2014,4.3,37,https://images.vivino.com/thumbs/YokD6mjEQd2-EOw0eCaWag_pb_x300.png
o0161,Santa Barbara Highlands Vineyard Rosé of Grenache 2014,4.3,32,https://images.vivino.com/thumbs/GneOz8q4QGenHEUMFFZHcw_pb_x300.png
o0165,Pinot Noir Rosé 2016,4.3,31,https://images.vivino.com/thumbs/T3YhtNQuT8SQ2EsTlnn4ow_pb_x300.png
o0183,Rosé of Pinot Noir 2013,4.3,27,https://images.vivino.com/thumbs/JcMStljASvegQOhoXmtZKg_pb_x300.png
o0186,Pinot Noir Rosé 2017,4.3,26,https://images.vivino.com/thumbs/0tbihpodT6qxzbutsCiWjg_pb_x300.png
o0190,Grenache Rosé N.V.,4.2,39,https://images.vivino.com/thumbs/0iPgtJgmQ-2CeV5FUKQMfA_pb_x300.png
o0198,Grenache Rosé 2017,4.2,14,https://images.vivino.com/thumbs/0iPgtJgmQ-2CeV5FUKQMfA_pb_x300.png
o0202,Grenache Rosé 2016,4.2,10,https://images.vivino.com/thumbs/0iPgtJgmQ-2CeV5FUKQMfA_pb_x300.png
o0214,Viña Tendida Moscato Rosé N.V.,4.2,58,https://images.vivino.com/thumbs/-9gKjljFTMuwfFY1W658SQ_pb_x300.png
o0218,Sauvignon Blanc Rosé 2017,4.2,53,https://images.vivino.com/highlights/icon/most_user_rated.svg
o0221,Rosé of Pinot Noir N.V.,4.2,45,https://images.vivino.com/thumbs/JcMStljASvegQOhoXmtZKg_pb_x300.png
o0235,Moscato Rosé 2016,4.2,34,https://images.vivino.com/thumbs/TIcrihLETMi5Z-NUkyq4ag_pb_x300.png
o0243,Sauvignon Blanc Blush N.V.,4.2,30,https://images.vivino.com/thumbs/QWKNuDV9QZWneng1oSNegA_pb_x300.png
o0247,Cherry Moscato N.V.,4.2,28,https://images.vivino.com/thumbs/Tb0hDplEQjyTkUX9wV7GFA_pb_x300.png
o0248,Sauvignon Blanc Blush 2018,4.2,28,https://images.vivino.com/thumbs/QWKNuDV9QZWneng1oSNegA_pb_x300.png
o0272,Anderson Valley Rosé of Pinot Noir N.V.,4.2,17,https://images.vivino.com/thumbs/OhR-I6jlSPuz7Lyz2MCw6w_pb_x300.png
o0278,Moscato Rosa Schweizer 2015,4.2,16,https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png
o0282,1753 Syrah - Vermentino Rosé 2017,4.2,15,https://images.vivino.com/thumbs/IG0LfhSDR8uRjlmun4vouQ_pb_x300.png
o0288,Moscato Rosa Schweizer 2016,4.2,14,https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png
o0292,Moscato Peach N.V.,4.2,13,https://images.vivino.com/thumbs/AcVtS7ZrTZeOxUIoVzXSMw_pb_x300.png
o0305,Moscato Rosa Schweizer 2014,4.2,12,https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png
o0306,Pinot Noir Rosé N.V.,4.2,12,https://images.vivino.com/thumbs/pSGD5Is1SGK2utMyU0W1nA_pb_x300.png
o0313,Rosé of Pinot Noir 2016,4.2,11,https://images.vivino.com/thumbs/JcMStljASvegQOhoXmtZKg_pb_x300.png
o0328,Moscato Rosa Schweizer 2017,4.2,96,https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png
o0331,Syrah of Rosé N.V.,4.2,94,https://images.vivino.com/thumbs/IUJDaRtvTpKyQCWtQn9_1g_pb_x300.png
o0332,Moscato Rosa Schweizer 2011,4.2,89,https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png
o0334,Pinot Noir of Vin Gris 2018,4.2,87,https://images.vivino.com/thumbs/Tdaodpr5SIqmaVqoeRgMQA_pb_x300.png
o0336,Moscato Rosa Schweizer 2013,4.2,85,https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png
o0338,Blueberry Moscato N.V.,4.2,82,https://images.vivino.com/thumbs/E2bv6SbeTwSwZddIxnAfsw_pb_x300.png
o0342,Cabernet Sauvignon Rosé 2016,4.2,78,https://images.vivino.com/thumbs/NnKNncAtRZqZ9Z0I54lTbw_pb_x300.png
o0360,181 Merlot Rosé N.V.,4.2,65,https://images.vivino.com/thumbs/7ZORDdvXRCepP0uwRFqg8Q_pb_x300.png
o0362,Red Moscato 2000,4.2,63,https://images.vivino.com/thumbs/5aibQITxTBKxjlbdD3S5lA_pb_x300.png
o0371,Single Fermentation Pinot Noir Rosé N.V.,4.2,60,https://images.vivino.com/thumbs/TBY2Jx51R6O7buebAiuSOQ_pb_x300.png
o0378,Anderson Valley Rosé of Pinot Noir 2016,4.2,55,https://images.vivino.com/thumbs/OhR-I6jlSPuz7Lyz2MCw6w_pb_x300.png
o0385,Pinot Noir Rosé 2016,4.2,53,https://images.vivino.com/thumbs/WzGdgeDDTbGgvN1U0sallw_pb_x300.png
o0397,Strawberry Moscato N.V.,4.2,44,https://images.vivino.com/thumbs/K4rsUN2GS_-5QahQlVpdBw_pb_x300.png
o0404,Blanc de Noir Merlot 2013,4.2,43,https://images.vivino.com/thumbs/QztRYHXoRz6Wb882CqRYkw_pb_x300.png
o0413,Pinot Noir Rosé 2017,4.2,42,https://images.vivino.com/thumbs/pSGD5Is1SGK2utMyU0W1nA_pb_x300.png
o0419,Vin Gris of Pinot Noir Rosé N.V.,4.2,41,https://images.vivino.com/thumbs/nzt9ifVVQFiatef7CnlAPw_pb_x300.png
o0421,Otazu Merlot Rosado 2018,4.2,40,https://images.vivino.com/thumbs/_REIJ0thTZSO9TUqqEFxIQ_pb_x300.png
o0432,Pinot Noir Rosé 2013,4.2,38,https://images.vivino.com/thumbs/qUGcWUBrR1C-ueHJ8vlX-A_pb_x300.png
o0433,l’Avoiron Rosé of Gamay Noir 2016,4.2,39,https://images.vivino.com/thumbs/3OWw0-TpQu6Md345Xn-QZA_pb_x300.png
o0436,Rosenmuskateller Moscato Rosa 2013,4.2,38,https://images.vivino.com/thumbs/L6AP8-1-SpeRfJzsoJv0Iw_pb_x300.png
o0445,Pinot Noir Rosé N.V.,4.2,35,https://images.vivino.com/thumbs/OEzPtEoMTwm1nPnPs5t_3A_pb_x300.png
o0452,Pinot Noir Les Vignes d'Heloise Rosé 2018,4.2,33,https://images.vivino.com/thumbs/heCPOeLWQTWeuCEKsW7mwg_pb_x300.png
o0465,OGV Estate Endless Crush Rosé Of Pinot Noir 2010,4.2,32,https://images.vivino.com/thumbs/H-hsiNi6RKyAOvXtfBAGnA_pb_x300.png
o0482,Syrah of Rosé 2017,4.2,26,https://images.vivino.com/thumbs/IUJDaRtvTpKyQCWtQn9_1g_pb_x300.png
o0484,Santa Barbara Highlands Vineyard Rosé of Grenache 2015,4.2,26,https://images.vivino.com/thumbs/GneOz8q4QGenHEUMFFZHcw_pb_x300.png
o0487,Pinot Noir Rose (Small Lot) 2014,4.2,25,https://images.vivino.com/thumbs/PSMKZZgbTsS3t5oRmr0z8w_pb_x300.png
o0492,Count's Selection Pinot Noir Rosé 2011,4.2,25,https://images.vivino.com/thumbs/YokD6mjEQd2-EOw0eCaWag_pb_x300.png
o0497,Pinot Gris on Skins 2016,4.2,25,https://images.vivino.com/thumbs/8ozeWUqjRFaQDuxaHMDlIg_pb_x300.png
s0001,Clos d'Ambonnay Blanc de Noirs Brut Champagne 1995,4.9,92,https://images.vivino.com/thumbs/DPq0ayGPR4SBeTDsYzLiiA_pb_x300.png
s0002,P2 Plénitude Brut Champagne 1995,4.9,69,https://images.vivino.com/thumbs/n5By4_iWSS2Zmf7anQtL_Q_pb_x300.png
s0003,Belle Epoque Brut Champagne 1979,4.9,42,https://images.vivino.com/thumbs/B976g0gBR1G4iniATCCKIQ_pb_x300.png
s0004,Brut Premier Champagne 1993,4.9,36,https://images.vivino.com/thumbs/3PMfb042TN-5ZzzqkBEIHA_pb_x300.png
s0005,Oenothèque Brut Champagne 1976,4.9,31,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0006,Vieilles Vignes Françaises Blanc de Noirs Brut Champagne 1997,4.9,31,https://images.vivino.com/thumbs/yYHkkUczRVaBfBBl1NAoww_pb_x300.png
s0007,Comtes de Champagne Blanc de Blancs 1983,4.9,29,https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png
s0008,Clos du Mesnil Blanc de Blancs Brut Champagne 1985,4.9,26,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0009,P3 Plénitude Brut Champagne 1985,4.9,25,https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png
s0010,Clos d'Ambonnay Blanc de Noirs Brut Champagne N.V.,4.8,53,https://images.vivino.com/thumbs/DPq0ayGPR4SBeTDsYzLiiA_pb_x300.png
s0011,Clos du Mesnil Blanc de Blancs Brut Champagne 2000,4.8,27,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0012,Cristal Brut Champagne (Millésimé) 1990,4.8,21,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0013,Clos du Mesnil Blanc de Blancs Brut Champagne 2003,4.8,18,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0014,Clos du Mesnil Blanc de Blancs Brut Champagne 1998,4.8,17,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0015,Clos d'Ambonnay Blanc de Noirs Brut Champagne 1998,4.8,14,https://images.vivino.com/thumbs/DPq0ayGPR4SBeTDsYzLiiA_pb_x300.png
s0016,Clos du Mesnil Blanc de Blancs Brut Champagne 1996,4.8,12,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0017,Clos d'Ambonnay Blanc de Noirs Brut Champagne 1996,4.8,11,https://images.vivino.com/thumbs/DPq0ayGPR4SBeTDsYzLiiA_pb_x300.png
s0018,Lieux-dits Le Bout du Clos Extra Brut Champagne Grand Cru 'Ambonnay' 1999,4.8,73,https://images.vivino.com/thumbs/y4QqwvAMRzmCHj6l-8-L_A_pb_x300.png
s0019,Brut Rosé Champagne 1982,4.8,67,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0020,Vieilles Vignes Françaises Blanc de Noirs Brut Champagne 2007,4.8,56,https://images.vivino.com/thumbs/yYHkkUczRVaBfBBl1NAoww_pb_x300.png
s0021,Collection Brut Champagne 1982,4.8,51,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0022,Oenothèque Brut Rosé Champagne 1993,4.8,49,https://images.vivino.com/thumbs/bfw3r_yrRhewBTU8U5klmg_pb_x300.png
s0023,Collection Brut Champagne 1981,4.8,47,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0024,Brut Réserve Charlie Champagne 1985,4.8,44,https://images.vivino.com/thumbs/PxgKVrRLT7uBaxhTiiCtCw_pb_x300.png
s0025,White Star Champagne 2000,4.8,40,https://images.vivino.com/thumbs/8XZqb52NRhaWolq_v4mVvg_pb_x300.png
s0026,Z Prosecco Superiore N.V.,4.8,38,https://images.vivino.com/thumbs/OJMMpuHxQ5qkldwxLCrb9A_pb_x300.png
s0027,Clos Saint-Hilaire Brut Champagne 2002,4.8,38,https://images.vivino.com/thumbs/qsDV-1yaSWi6OmT2Fm1i3A_pb_x300.png
s0028,P3 Plénitude Brut Champagne 1983,4.8,37,https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png
s0029,Brut Champagne 1986,4.8,35,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0030,Oenothèque Brut Champagne 1988,4.8,35,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0031,Oenothèque Brut Champagne 1985,4.8,30,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0032,P3 Plénitude Brut Champagne 1988,4.8,30,https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png
s0033,Blanc de Blancs Brut Champagne Grand Cru 1996,4.8,27,https://images.vivino.com/thumbs/xLO-xwfeQ7erWq5xQ3gn6w_pb_x300.png
s0034,P2 Plénitude Brut Rosé Champagne 1995,4.8,27,https://images.vivino.com/thumbs/qYsRxC1qRY-Xvu6VmhMJCA_pb_x300.png
s0035,Oenothèque Brut Champagne 2001,4.8,26,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0036,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne N.V.,4.7,56,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0037,Oenothèque Brut Champagne N.V.,4.7,44,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0038,P2 Plénitude Brut Champagne N.V.,4.7,40,https://images.vivino.com/thumbs/n5By4_iWSS2Zmf7anQtL_Q_pb_x300.png
s0039,Brut Champagne 1996,4.7,24,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0040,Brut Champagne 1998,4.7,22,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0041,Collection Brut Champagne N.V.,4.7,17,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0042,Substance Blanc de Blancs Brut Champagne Grand Cru 'Avize' N.V.,4.7,17,https://images.vivino.com/thumbs/4qjMPPbiQda_57Qct7cX-g_pb_x300.png
s0043,Clos du Mesnil Blanc de Blancs Brut Champagne N.V.,4.7,15,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0044,P2 Plénitude Brut Champagne 1998,4.7,14,https://images.vivino.com/thumbs/n5By4_iWSS2Zmf7anQtL_Q_pb_x300.png
s0045,Oenothèque Brut Champagne 1996,4.7,12,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0046,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1999,4.7,11,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0047,P2 Plénitude Brut Champagne 2000,4.7,10,https://images.vivino.com/thumbs/n5By4_iWSS2Zmf7anQtL_Q_pb_x300.png
s0048,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1997,4.7,90,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0049,Brut Champagne 2002,4.7,82,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0050,Brut Rosé Champagne 2000,4.7,73,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0051,Vieilles Vignes Françaises Blanc de Noirs Brut Champagne N.V.,4.7,71,https://images.vivino.com/thumbs/yYHkkUczRVaBfBBl1NAoww_pb_x300.png
s0052,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1996,4.7,69,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0053,Brut Champagne 1996,4.7,56,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0054,Cristal Brut Champagne (Millésimé) 1999,4.7,45,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0055,Comtes de Champagne Blanc de Blancs 1998,4.7,45,https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png
s0056,Millésime Extra Brut Champagne Grand Cru N.V.,4.7,45,https://images.vivino.com/thumbs/VjabAwzhSViJtNhYcHtS7A_pb_x300.png
s0057,Brut Champagne 1990,4.7,44,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0058,Oenothèque Brut Champagne 1998,4.7,42,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0059,Brut Champagne 1988,4.7,39,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0060,Cristal Rosé Brut Champagne (Millésimé) 2005,4.7,38,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0061,Cristal Brut Champagne (Millésimé) 1996,4.7,35,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0062,Oenothèque Brut Champagne 1995,4.7,34,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0063,Lieux-dits La Cote Faron Extra Brut Champagne Grand Cru 'Aÿ' N.V.,4.7,31,https://images.vivino.com/thumbs/UOIohsiJRVOwUxC6u3sJOg_pb_x300.png
s0064,P3 Plénitude Brut Champagne 2006,4.7,28,https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png
s0065,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1995,4.7,23,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0066,Cristal Rosé Brut Champagne (Millésimé) 2004,4.7,22,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0067,Collection Brut Champagne 1996,4.7,21,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0068,Cristal Rosé Brut Champagne (Millésimé) 1999,4.7,19,https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png
s0069,La Grande Dame Brut Rosé Champagne 1998,4.7,16,https://images.vivino.com/thumbs/pON9usEiTWKCbLmuwo9IaA_pb_x300.png
s0070,Rare Brut Champagne (Millesimé) 1998,4.7,15,https://images.vivino.com/thumbs/Pmf8xNZHRfWYUZ-ErPJ-xw_pb_x300.png
s0071,Brut Champagne 1985,4.7,15,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0072,Oenothèque Brut Champagne 1993,4.7,15,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0073,Collection Brut Champagne 1989,4.7,14,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0074,Millésime Extra Brut Champagne Grand Cru 2005,4.7,14,https://images.vivino.com/thumbs/VjabAwzhSViJtNhYcHtS7A_pb_x300.png
s0075,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1988,4.7,12,https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png
s0076,Clos du Mesnil Blanc de Blancs Brut Champagne 1990,4.7,12,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0077,Vieilles Vignes Françaises Blanc de Noirs Brut Champagne 2004,4.7,11,https://images.vivino.com/thumbs/yYHkkUczRVaBfBBl1NAoww_pb_x300.png
s0078,Millésime Extra Brut Champagne Grand Cru 2002,4.7,10,https://images.vivino.com/thumbs/VjabAwzhSViJtNhYcHtS7A_pb_x300.png
s0079,Clos d'Ambonnay Blanc de Noirs Brut Champagne 2000,4.7,10,https://images.vivino.com/thumbs/DPq0ayGPR4SBeTDsYzLiiA_pb_x300.png
s0080,P2 Plénitude Brut Rosé Champagne N.V.,4.7,95,https://images.vivino.com/thumbs/qYsRxC1qRY-Xvu6VmhMJCA_pb_x300.png
s0082,Brut Rosé Champagne 1998,4.7,92,https://images.vivino.com/thumbs/u8kjWpe6Q2WxJqXS2tWcyw_pb_x300.png
s0083,Brut Rosé Champagne 1993,4.7,91,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0084,Vieilles Vignes Françaises Blanc de Noirs Brut Champagne 2002,4.7,90,https://images.vivino.com/thumbs/yYHkkUczRVaBfBBl1NAoww_pb_x300.png
s0085,Millésime Extra Brut Champagne Grand Cru 2003,4.7,87,https://images.vivino.com/thumbs/VjabAwzhSViJtNhYcHtS7A_pb_x300.png
s0086,Privée Brut Champagne 1989,4.7,87,https://images.vivino.com/thumbs/esk8UGj7RA6cv50SJSzTlA_pb_x300.png
s0087,Oenothèque Brut Champagne 1990,4.7,86,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0088,Collection Brut Champagne 1985,4.7,85,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0089,Clos du Mesnil Blanc de Blancs Brut Champagne 1995,4.7,80,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0090,Brut Champagne 2014,4.7,79,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0091,Amour de Deutz Millésime Brut Champagne 2000,4.7,74,https://images.vivino.com/thumbs/pDBSsgOMTuOLjzy_DG2VcA_pb_x300.png
s0092,P2 Plénitude Brut Champagne 1996,4.7,70,https://images.vivino.com/thumbs/n5By4_iWSS2Zmf7anQtL_Q_pb_x300.png
s0093,Brut Champagne 1982,4.7,70,https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png
s0094,Comtes de Champagne Blanc de Blancs 1990,4.7,70,https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png
s0095,Vieilles Vignes Françaises Blanc de Noirs Brut Champagne 2005,4.7,69,https://images.vivino.com/thumbs/yYHkkUczRVaBfBBl1NAoww_pb_x300.png
s0096,Vieilles Vignes Françaises Blanc de Noirs Brut Champagne 2006,4.7,63,https://images.vivino.com/thumbs/yYHkkUczRVaBfBBl1NAoww_pb_x300.png
s0097,Blanc des Millenaires Millésime Brut Champagne 1983,4.7,58,https://images.vivino.com/thumbs/rgfSN2TaTluKQDDGcd2v2Q_pb_x300.png
s0098,Clos du Mesnil Blanc de Blancs Brut Champagne 1989,4.7,57,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0100,Collection Brut Champagne 2002,4.7,52,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0101,Oenothèque Brut Champagne 1970,4.7,52,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0102,Collection Brut Champagne 1988,4.7,52,https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png
s0104,Vauzelle Terme Extra Brut Aÿ Champagne 2004,4.7,46,https://images.vivino.com/thumbs/6gK2EDXOSPGqhy8W5CW24A_pb_x300.png
s0105,Brut Rosé Champagne 1985,4.7,45,https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png
s0107,Brut Rosé Champagne 2004,4.7,40,https://images.vivino.com/thumbs/u8kjWpe6Q2WxJqXS2tWcyw_pb_x300.png
s0108,Clos du Mesnil Blanc de Blancs Brut Champagne 1992,4.7,40,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0109,Clos du Mesnil Blanc de Blancs Brut Champagne 1986,4.7,40,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0111,Oenothèque Brut Champagne 1973,4.7,39,https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png
s0112,Brut Rosé Champagne 2009,4.7,38,https://images.vivino.com/thumbs/-opcqUgCRj6GRgeLVaxIUQ_pb_x300.png
s0113,Clos du Mesnil Blanc de Blancs Brut Champagne 1988,4.7,38,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0114,P2 Plénitude Brut Rosé Champagne 1996,4.7,36,https://images.vivino.com/thumbs/qYsRxC1qRY-Xvu6VmhMJCA_pb_x300.png
s0115,Le Clos Champagne N.V.,4.7,36,https://images.vivino.com/thumbs/Y__eccqYSdKpqKG133vJSw_pb_x300.png
s0116,Blanc de Blancs Brut Champagne 1996,4.7,34,https://images.vivino.com/thumbs/3YfeUUAETO-YoVfw-a2-mA_pb_x300.png
s0117,Brut Champagne 1959,4.7,34,https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png
s0118,Clos des Goisses Juste Rosé Brut Champagne 2005,4.7,34,https://images.vivino.com/thumbs/t7PSkyZpSaK1xvPSr_hglw_pb_x300.png
s0119,Cuvée du Clos Notre Dame Brut Champagne Premier Cru 2006,4.7,33,https://images.vivino.com/thumbs/2AO4Oa-kRcWihnWkcN5DQw_pb_x300.png
s0120,Initial Blanc de Blancs Brut Champagne Grand Cru 'Avize' 1998,4.7,33,https://images.vivino.com/thumbs/AOpJlbxcR-ynd7-AREcNHg_pb_x300.png
s0121,Cristal Brut Champagne (Millésimé) 1986,4.7,33,https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png
s0122,Cuvée à l'Ancienne Brut Champagne Grand Cru 'Ambonnay' 2011,4.7,33,https://images.vivino.com/thumbs/r9nj_LmIS3uCHHALZye-FA_pb_x300.png
s0123,Brut Champagne (Extra Cuvée de Réserve) 1988,4.7,32,https://images.vivino.com/thumbs/iRikVkIxTNO-wnY_rRep8Q_pb_x300.png
s0124,Grand Vintage Brut Champagne 1988,4.7,32,https://images.vivino.com/thumbs/QRhTyEmKR8Wi_C1N2uqBWg_pb_x300.png
s0126,Clos du Mesnil Blanc de Blancs Brut Champagne 2004,4.7,31,https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png
s0128,Cuvée Nicolas François Billecart Brut Champagne 1990,4.7,30,https://images.vivino.com/thumbs/QtuMcrwFTbW3fdPD0bbqug_pb_x300.png
s0129,Brut Champagne (Gold) 2011,4.7,30,https://images.vivino.com/thumbs/uGQG314ZSjmp5HbyLb78yw_pb_x300.png
s0130,Le Clos Champagne 2004,4.7,29,https://images.vivino.com/thumbs/Y__eccqYSdKpqKG133vJSw_pb_x300.png
s0131,Vintage Rosé Brut Champagne 2000,4.7,29,https://images.vivino.com/thumbs/Ayn5qkBOQdWq6eDgs1hgTQ_pb_x300.png
s0132,Cava Ex-Vite Gran Reserva Brut 2009,4.7,28,https://images.vivino.com/thumbs/G0F8wBq2SwqCHtg4LEt_nA_pb_x300.png
s0133,Oenothèque Brut Rosé Champagne 1990,4.7,28,https://images.vivino.com/thumbs/bfw3r_yrRhewBTU8U5klmg_pb_x300.png
